,make_model,body_type,price,km,Fuel,Previous_Owners,hp_kW,Upholstery_type,Nr_of_Doors,Gearing_Type,Drive_chain,registration
12535,Opel Insignia,Station wagon,35450,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12536,Opel Insignia,Sedans,34991,1647.3626086956522,Diesel,1.0,155.0,Part/Full Leather,5.0,Automatic,4WD,2019-04-01
12537,Opel Insignia,Station wagon,34990,500.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12538,Opel Insignia,Station wagon,34990,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12539,Opel Insignia,Station wagon,34950,1647.3626086956522,Benzine,1.0,122.0,Cloth,5.0,Automatic,front,2019-04-01
12540,Opel Insignia,Station wagon,34990,5000.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12541,Opel Insignia,Station wagon,36176,1647.3626086956522,Diesel,1.0,155.0,Part/Full Leather,5.0,Automatic,4WD,2019-04-01
12542,Opel Insignia,Sedans,34815,1647.3626086956522,Diesel,1.0,154.0,Part/Full Leather,5.0,Automatic,4WD,2019-04-01
12543,Opel Insignia,Station wagon,34890,2987.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12544,Opel Insignia,Station wagon,33900,15.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12545,Opel Insignia,Off-Road,34776,1647.3626086956522,Diesel,1.0,155.0,Part/Full Leather,5.0,Automatic,4WD,2019-03-01
12546,Opel Insignia,Station wagon,33899,3211.0,Diesel,1.0,101.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12547,Opel Insignia,Sedans,33950,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-03-01
12548,Opel Insignia,Station wagon,33895,1647.3626086956522,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12549,Opel Insignia,Station wagon,33900,5000.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12550,Opel Insignia,Sedans,33800,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12551,Opel Insignia,Station wagon,33890,1232.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12552,Opel Insignia,Sedans,33599,1647.3626086956522,Diesel,0.0,154.0,Part/Full Leather,5.0,Automatic,4WD,2019-01-01
12553,Opel Insignia,Sedans,33590,4999.0,Benzine,1.0,191.0,Part/Full Leather,5.0,Automatic,4WD,2019-02-01
12554,Opel Insignia,Station wagon,33590,1574.0,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12555,Opel Insignia,Station wagon,33575,5000.0,Diesel,1.0,125.0,Part/Full Leather,4.0,Automatic,front,2019-03-01
12556,Opel Insignia,Station wagon,33573,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12557,Opel Insignia,Station wagon,33500,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12558,Opel Insignia,Station wagon,33500,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12559,Opel Insignia,Station wagon,33700,10.0,Diesel,0.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12560,Opel Insignia,Station wagon,33450,250.0,Diesel,1.0,154.0,Part/Full Leather,4.0,Automatic,4WD,2019-01-01
12561,Opel Insignia,Station wagon,36176,1647.3626086956522,Diesel,1.0,155.0,Part/Full Leather,5.0,Automatic,4WD,2019-01-01
12562,Opel Insignia,Station wagon,35990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-01-01
12563,Opel Insignia,Station wagon,35990,2000.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12564,Opel Insignia,Station wagon,35990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-05-01
12565,Opel Insignia,Station wagon,33450,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-05-01
12566,Opel Insignia,Station wagon,35990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-05-01
12567,Opel Insignia,Station wagon,36170,2222.0,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-04-01
12568,Opel Insignia,Station wagon,35935,1647.3626086956522,Diesel,1.0,154.0,Part/Full Leather,5.0,Automatic,4WD,2019-04-01
12569,Opel Insignia,Station wagon,35990,1000.0,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-04-01
12570,Opel Insignia,Station wagon,35989,2900.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12571,Opel Insignia,Sedans,35900,5000.0,Benzine,1.0,147.0,Cloth,5.0,Automatic,front,2019-05-01
12572,Opel Insignia,Station wagon,35980,1647.3626086956522,Benzine,1.0,121.0,Cloth,4.0,Automatic,front,2019-05-01
12573,Opel Insignia,Station wagon,35979,3900.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12574,Opel Insignia,Sedans,35970,356.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12575,Opel Insignia,Station wagon,35790,1000.0,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-06-01
12576,Opel Insignia,Station wagon,35590,7500.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12577,Opel Insignia,Sedans,35590,2000.0,Diesel,1.0,127.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12578,Opel Insignia,Station wagon,35585,1647.3626086956522,Diesel,1.0,154.0,Part/Full Leather,5.0,Automatic,4WD,2019-02-01
12579,Opel Insignia,Station wagon,35555,10.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-02-01
12580,Opel Insignia,Sedans,35515,1647.3626086956522,Diesel,1.0,154.0,Part/Full Leather,4.0,Automatic,4WD,2019-02-01
12581,Opel Insignia,Station wagon,33450,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12582,Opel Insignia,Sedans,33235,1647.3626086956522,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12583,Opel Insignia,Station wagon,33222,5990.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12584,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12585,Opel Insignia,Sedans,33215,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12586,Opel Insignia,Station wagon,33138,1647.3626086956522,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12587,Opel Insignia,Station wagon,33061,1647.3626086956522,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12588,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12589,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12590,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12591,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12592,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12593,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12594,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12595,Opel Insignia,Station wagon,29290,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12596,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12597,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12598,Opel Insignia,Station wagon,32995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12599,Opel Insignia,Sedans,29015,1647.3626086956522,Benzine,1.0,121.0,Cloth,4.0,Automatic,front,2019-04-01
12600,Opel Insignia,Station wagon,29005,1647.3626086956522,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-04-01
12601,Opel Insignia,Sedans,28995,1647.3626086956522,Benzine,1.0,147.0,Cloth,4.0,Automatic,front,2019-04-01
12602,Opel Insignia,Station wagon,28990,15.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-04-01
12603,Opel Insignia,Station wagon,28950,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12604,Opel Insignia,Station wagon,28990,2254.0,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-03-01
12605,Opel Insignia,Sedans,28989,8500.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12606,Opel Insignia,Sedans,28989,8000.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12607,Opel Insignia,Station wagon,28490,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12608,Opel Insignia,Station wagon,28950,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12609,Opel Insignia,Station wagon,28900,30.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12610,Opel Insignia,Station wagon,28850,10.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12611,Opel Insignia,Sedans,28900,9999.0,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-05-01
12612,Opel Insignia,Sedans,28001,1647.3626086956522,Benzine,1.0,147.0,Cloth,5.0,Automatic,front,2019-05-01
12613,Opel Insignia,Sedans,28085,1647.3626086956522,Diesel,1.0,100.0,Cloth,4.0,Automatic,front,2019-05-01
12614,Opel Insignia,Sedans,32990,5000.0,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12615,Opel Insignia,Station wagon,32990,2002.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12616,Opel Insignia,Sedans,32950,15.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12617,Opel Insignia,Station wagon,32990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12618,Opel Insignia,Station wagon,32990,3990.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12619,Opel Insignia,Sedans,32975,15000.0,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-02-01
12620,Opel Insignia,Station wagon,32970,550.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12621,Opel Insignia,Station wagon,32850,10000.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12622,Opel Insignia,Sedans,32700,1.0,Diesel,0.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12623,Opel Insignia,Sedans,32690,10.0,Benzine,0.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12624,Opel Insignia,Station wagon,32500,1.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12625,Opel Insignia,Sedans,32490,9000.0,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12626,Opel Insignia,Station wagon,32505,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12627,Opel Insignia,Station wagon,32500,2500.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12628,Opel Insignia,Sedans,32350,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-03-01
12629,Opel Insignia,Off-Road,32345,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,4WD,2019-03-01
12630,Opel Insignia,Sedans,32313,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12631,Opel Insignia,Sedans,32313,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12632,Opel Insignia,Sedans,32115,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12633,Opel Insignia,Sedans,32115,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12634,Opel Insignia,Station wagon,32054,1647.3626086956522,Benzine,1.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12635,Opel Insignia,Sedans,31999,3000.0,Diesel,1.0,101.0,Part/Full Leather,4.0,Automatic,front,2019-05-01
12636,Opel Insignia,Sedans,31995,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,4.0,Automatic,front,2019-05-01
12637,Opel Insignia,Station wagon,31990,1230.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12638,Opel Insignia,Station wagon,31990,2500.0,Benzine,1.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12639,Opel Insignia,Station wagon,31900,9999.0,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-05-01
12640,Opel Insignia,Station wagon,31890,3500.0,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12641,Opel Insignia,Station wagon,31700,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12642,Opel Insignia,Sedans,31690,300.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-02-01
12643,Opel Insignia,Station wagon,31990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12644,Opel Insignia,Station wagon,31990,15000.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12645,Opel Insignia,Sedans,31690,8000.0,Benzine,1.0,121.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12646,Opel Insignia,Station wagon,31400,5000.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12647,Opel Insignia,Off-Road,31505,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12648,Opel Insignia,Sedans,31500,10.0,Diesel,0.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12649,Opel Insignia,Station wagon,31500,6100.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-03-01
12650,Opel Insignia,Station wagon,31490,8000.0,Diesel,1.0,100.0,Cloth,4.0,Automatic,front,2019-02-01
12651,Opel Insignia,Station wagon,31500,10.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12652,Opel Insignia,Station wagon,30990,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-02-01
12653,Opel Insignia,Station wagon,30900,41.0,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12654,Opel Insignia,Station wagon,30800,11300.0,Benzine,1.0,191.0,Part/Full Leather,5.0,Automatic,4WD,2019-06-01
12655,Opel Insignia,Sedans,30450,10.0,Benzine,1.0,147.0,Part/Full Leather,4.0,Automatic,front,2019-06-01
12656,Opel Insignia,Station wagon,30299,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12657,Opel Insignia,Station wagon,30299,1647.3626086956522,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12658,Opel Insignia,Station wagon,30155,1647.3626086956522,Benzine,1.0,147.0,Cloth,5.0,Automatic,front,2019-06-01
12659,Opel Insignia,Station wagon,30105,1647.3626086956522,Benzine,1.0,147.0,Cloth,5.0,Automatic,front,2019-06-01
12660,Opel Insignia,Station wagon,30000,1104.0,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-02-01
12661,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12662,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12663,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12664,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12665,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12666,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12667,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12668,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12669,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12670,Opel Insignia,Station wagon,29990,1647.3626086956522,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-06-01
12671,Opel Insignia,Station wagon,29995,1.0,Benzine,1.0,147.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12672,Opel Insignia,Station wagon,29990,7.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-04-01
12673,Opel Insignia,Sedans,29990,5.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-04-01
12674,Opel Insignia,Station wagon,29950,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12675,Opel Insignia,Station wagon,29950,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-04-01
12676,Opel Insignia,Sedans,29900,1.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12677,Opel Insignia,Station wagon,29950,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-01-01
12678,Opel Insignia,Station wagon,29900,1647.3626086956522,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-01-01
12679,Opel Insignia,Sedans,29900,66.0,Benzine,1.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12680,Opel Insignia,Sedans,29900,1647.3626086956522,Benzine,1.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12681,Opel Insignia,Station wagon,29797,1647.3626086956522,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-04-01
12682,Opel Insignia,Sedans,29900,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-04-01
12683,Opel Insignia,Station wagon,29900,100.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12684,Opel Insignia,Sedans,29900,1647.3626086956522,Benzine,1.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-06-01
12685,Opel Insignia,Sedans,29800,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12686,Opel Insignia,Sedans,29702,15.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-05-01
12687,Opel Insignia,Station wagon,29675,1647.3626086956522,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-05-01
12688,Opel Insignia,Station wagon,26500,1501.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-01-01
12689,Opel Insignia,Station wagon,26390,1647.3626086956522,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-01-01
12690,Opel Insignia,Station wagon,26590,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12691,Opel Insignia,Station wagon,29797,1647.3626086956522,Diesel,1.0,125.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12692,Opel Insignia,Station wagon,26565,1647.3626086956522,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-01-01
12693,Opel Insignia,Station wagon,29790,10.0,Benzine,1.0,121.0,Part/Full Leather,4.0,Automatic,front,2019-01-01
12694,Opel Insignia,Station wagon,26390,1647.3626086956522,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12695,Opel Insignia,Sedans,26100,1.0,Diesel,1.0,100.0,Part/Full Leather,5.0,Automatic,front,2019-02-01
12696,Opel Insignia,Sedans,26095,1647.3626086956522,Benzine,1.0,147.0,Cloth,4.0,Automatic,front,2019-02-01
12697,Opel Insignia,Sedans,26125,1647.3626086956522,Benzine,1.0,121.0,Cloth,4.0,Automatic,front,2019-02-01
12698,Opel Insignia,Sedans,25995,1.0,Benzine,1.0,121.0,Cloth,5.0,Automatic,front,2019-04-01
12699,Opel Insignia,Compact,25900,1.0,Diesel,1.0,125.0,Cloth,5.0,Automatic,front,2019-01-01
12700,Opel Insignia,Station wagon,25885,1647.3626086956522,Diesel,1.0,100.0,Cloth,5.0,Automatic,front,2019-01-01
12701,Opel Insignia,Sedans,25864,1647.3626086956522,Benzine,0.0,120.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12702,Opel Insignia,Sedans,25588,1647.3626086956522,Benzine,0.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12703,Opel Insignia,Station wagon,25862,1.0,Benzine,0.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12704,Opel Insignia,Station wagon,25692,1.0,Benzine,0.0,122.0,Cloth,5.0,Automatic,front,2019-01-01
12705,Opel Insignia,Sedans,25588,1647.3626086956522,Benzine,0.0,122.0,Part/Full Leather,5.0,Automatic,front,2019-01-01
12706,Opel Insignia,Station wagon,25297,1647.3626086956522,Diesel,0.0,100.0,Cloth,5.0,Automatic,front,2019-01-01
